to select,选择,
to your browser,至您的浏览器,
twitter,推特,
updated to {0},更新{0},
use % as wildcard,使用％作为通配符,
values separated by commas,用逗号分隔的值,
version_table,版本表,
via Assignment Rule,通过分配规则,
via Auto Repeat,通过自动重复,
via Data Import,通过数据导入,
via Google Meet,通过Google Meet,
via Notification,通过通知,
via {0},通过{0},
vim,Vim编辑器,
vscode,VS Code编辑器,
wants to access the following details from your account,希望从您的账户访问以下详细信息,
when clicked on element it will focus popover if present.,点击元素时将聚焦弹窗（如果存在）。,
wkhtmltopdf,wkhtmltopdf工具,
wkhtmltopdf 0.12.x (with patched qt).,wkhtmltopdf 0.12.x（带补丁的qt）,
workflow_transition,工作流转换,
write,写入,
yellow,黄色,
yesterday,昨天,
yyyy-mm-dd,年-月-日,
{0},{0},
"{0} ${skip_list ? """" : type}","{0} ${skip_list ? """" : 类型}",
{0} ${type},{0} ${type},
{0} ({1}),{0}（{1}）,
{0} ({1}) (1 row mandatory),{0}（{1}）（至少1行）,
{0} ({1}) - {2}%,{0}（{1}）- {2}%,
{0} = {1},{0} = {1},
{0} Calendar,{0}日历,
{0} Chart,{0}图表,
{0} Dashboard,{0}数据面板,
{0} Fields,{0}字段,
{0} Google Calendar Events synced.,已同步{0}个Google日历事件,
{0} Google Contacts synced.,{0} Google通讯录同步。,
{0} Liked,{0}点赞,
{0} List,{0}列表,
{0} List View Settings,{0}列表视图设置,
{0} M,{0} 月,
{0} Map,{0}地图,
{0} Name,{0}单据编号(名称),
{0} Not allowed to change {1} after submission from {2} to {3},{0} 提交后不允许将 {1} 从 {2} 修改为 {3},
{0} Report,{0}报表,
{0} Reports,{0}报告,
{0} Settings,{0}设置,
{0} Tree,{0} 树,
{0} Web page views,{0}次网页浏览,
{0} added,{0} 成功添加,
{0} added 1 row to {1},{0}向{1}添加了1行,
{0} added {1} rows to {2},{0}向{2}添加了{1}行,
{0} already exists. Select another name,{0}已存在。选择其他名称,
{0} already unsubscribed,{0}已经退订,
{0} already unsubscribed for {1} {2},{0}已经退订了{1} {2},
{0} and {1},{0}和{1},
{0} are currently {1},{0}当前状态为{1},
{0} are required,需要{0},
{0} assigned a new task {1} {2} to you,{0}分派了新任务 {1} {2} 给你,
{0} assigned {1}: {2},{0}已分派{1}：{2},
{0} can not be more than {1},{0}不能超过{1},
{0} cancelled this document,{0} 取消了本单据,
{0} cannot be amended because it is not cancelled. Please cancel the document before creating an amendment.,{0}未被取消，无法修订。请在创建修订前取消该文档,
{0} cannot be hidden and mandatory without any default value,{0}没有默认值不能同时隐藏和设为必填,
{0} changed the value of {1},{0} 变更了 {1},
{0} changed the value of {1} {2},{0} 变更了 {1} {2},
{0} changed the values for {1},{0} 变更了 {0} {1},
{0} changed the values for {1} {2},{0}更改了{1} {2}的值,
"{0} contains an invalid Fetch From expression, Fetch From can't be self-referential.",{0}包含无效的Fetch From表达式，不能自我引用,
{0} contains {1},{0} 包含 {1},
{0} created successfully,{0}已成功创建,
{0} created this,{0} 创建了本单据,
{0} d,{0} 天,
{0} days ago,{0}天前,
{0} does not contain {1},{0} 不包含 {1},
{0} does not exist in row {1},{0}不存在于第{1}行中,
{0} equals {1},{0} 等于 {1},
"{0} field cannot be set as unique in {1}, as there are non-unique existing values",{0}字段不能在{1}中设置为唯一，因为这里存在非唯一的数值,
{0} format could not be determined from the values in this column. Defaulting to {1}.,无法根据此列值确定{0}格式，默认使用{1},
{0} from {1} to {2},{0} 从 {1} 变更为 {2},
{0} from {1} to {2} in row #{3},第{3}行中的 {0} 从 {1} 变更为 {2},
{0} h,{0}小时,
{0} has already assigned default value for {1}.,{0}已为{1}分派了默认值。,
{0} has invalid backtick notation: {1},{0} 包含无效的反引号表示法：{1},
{0} has left the conversation in {1} {2},{0}已经离开对话{1} {2},
{0} hours ago,{0}小时前,
{0} if you are not redirected within {1} seconds,如果{1}秒内未自动跳转，请点击{0},
{0} in row {1} cannot have both URL and child items,行{1}中的{0}不能同时有URL和子项,
{0} is a descendant of {1},{0} 是 {1} 的后代,
{0} is a mandatory field,{0}是必填字段,
{0} is a not a valid zip file,{0}不是有效的zip文件,
{0} is after {1},{0} 在 {1} 之后,
{0} is an ancestor of {1},{0} 是 {1} 的祖先,
{0} is an invalid Data field.,{0}是无效的数据字段,
{0} is an invalid email address in 'Recipients',{0}是“收件人”中的无效电子邮件地址,
{0} is before {1},{0} 在 {1} 之前,
{0} is between {1},{0} 介于 {1} 之间,
{0} is between {1} and {2},{0}介于{1}和{2}之间,
{0} is currently {1},{0}当前状态为{1},
{0} is disabled,{0} 已禁用,
{0} is enabled,{0} 已启用,
{0} is equal to {1},{0}等于{1},
{0} is greater than or equal to {1},{0}大于或等于{1},
{0} is greater than {1},{0}大于{1},
{0} is less than or equal to {1},{0}小于或等于{1},
{0} is less than {1},{0}小于{1},
{0} is like {1},{0}类似于{1},
{0} is mandatory,{0} 是必填项,
{0} is not a descendant of {1},{0} 不是 {1} 的后代,
{0} is not a field of doctype {1},{0}不是文档类型{1}的字段,
{0} is not a raw printing format.,{0}不是原生打印命令格式。,
{0} is not a valid Calendar. Redirecting to default Calendar.,{0}不是有效的日历，正在重定向到默认日历,
{0} is not a valid Cron expression.,{0}不是有效的Cron表达式,
{0} is not a valid DocType for Dynamic Link,{0}不是有效的动态链接文档类型,
{0} is not a valid Email Address,{0} 不是有效的邮箱地址,
{0} is not a valid ISO 3166 ALPHA-2 code.,{0}不是有效的ISO 3166 ALPHA-2代码,
{0} is not a valid Name,{0}不是有效的名称,
{0} is not a valid Phone Number,{0}不是有效的电话号码,
{0} is not a valid Workflow State. Please update your Workflow and try again.,{0}不是有效的工作流状态。请更新您的工作流，然后重试。,
{0} is not a valid parent DocType for {1},{0}不是{1}的有效父文档类型,
{0} is not a valid parentfield for {1},{0}不是{1}的有效父字段,
{0} is not a valid report format. Report format should one of the following {1},{0}不是有效的报告格式。报告格式应为以下之一：{1},
{0} is not a zip file,{0}不是zip文件,
{0} is not an allowed role for {1},{0}不是{1}的允许角色,
{0} is not an ancestor of {1},{0} 不是 {1} 的祖先,
{0} is not equal to {1},{0}不等于{1},
{0} is not like {1},{0}与{1}不相似,
{0} is not one of {1},{0}不属于{1},
{0} is not set,{0}未设置,
{0} is now default print format for {1} doctype,{0}现在是{1}类型的默认打印格式,
{0} is on or after {1},{0} 在 {1} 当天或之后,
{0} is on or before {1},{0} 在 {1} 当天或之前,
{0} is one of {1},{0}属于{1},
{0} is required,{0} 是必填项,
{0} is set,{0}已设置,
{0} is within {1},{0}在{1}范围内,
{0} is {1},{0} 是 {1},
{0} items selected,已选{0}条记录,
{0} just impersonated as you. They gave this reason: {1},{0} 因为 {1} 原因以你的帐号登录了系统,
{0} last edited this,{0} 最新修订了本单据,
{0} logged in,{0}已登录,
{0} logged out: {1},{0} 登出: {1},
{0} m,{0} 分,
{0} mentioned you in a comment in {1} {2},{0}在{1}{2}的评论中@提及了您,
{0} minutes ago,{0}分钟前,
{0} months ago,{0}个月前,
{0} must be after {1},{0}必须在{1}之后,
{0} must be beginning with '{1}',{0}必须以'{1}'开头,
{0} must be equal to '{1}',{0}必须等于'{1}',
{0} must be none of {1},{0}不能是{1}中的任何值,
{0} must be one of {1},{0}必须属于{1},
{0} must be set first,{0}必须首先设置,
{0} must be unique,{0}必须是唯一的,
{0} must be {1} {2},{0}必须是{1}{2},
"{0} must begin and end with a letter and can only contain letters, hyphen or underscore.",{0}必须以字母开头和结尾，仅可包含字母、连字符或下划线,
{0} not a valid State,{0}不是有效状态,
{0} not allowed to be renamed,{0}不允许改名,
{0} of {1},第{0}项 / 共{1}项,
{0} of {1} ({2} rows with children),{0} / {1} ({2} 行有子记录),
{0} of {1} records match (filtered on visible rows only),{0}/{1} 条记录匹配（仅对可见行筛选）,
{0} or {1},{0}或{1},
{0} record deleted,{0}记录已删除,
{0} records are not automatically deleted.,{0} 不会被自动删除,
{0} records are retained for {1} days.,{0}条记录将保留{1}天,
{0} records deleted,已删除{0}条记录,
{0} records will be exported,将导出 {0} 笔记录,
{0} removed 1 row from {1},{0}从{1}移除了1行,
{0} removed their assignment.,{0}移除了其分配,
{0} removed {1} rows from {2},{0}从{2}移除了{1}行,
{0} restricted document,{0} 个受限文档,
{0} restricted documents,{0} 个受限文档,
{0} role does not have permission on any doctype,角色 {0} 无单据类型权限,
{0} row #{1}:,{0}第{1}行：,
